CONT_NO,CONT_YYMM,MBR_NO,PLAN_ID,CALL_ID,STATUS,CALL_CAT,CRT_DATE,UPD_DATE,IS_COMPLAINT
CONT1002,202201,MBR000287,PLANA4,CALL259242,C,XC,2023-07-26,2023-08-24,0
CONT1002,202201,MBR000288,PLANA4,CALL810262,O,VP,2023-07-28,2023-08-03,0
CONT1002,202201,MBR000289,PLANA4,CALL185240,W,XP,2022-08-31,2022-09-13,0
CONT1002,202201,MBR000291,PLANA4,CALL639217,O,PR,2022-03-31,2022-04-23,0
CONT1002,202201,MBR000295,PLANA4,CALL942942,O,XP,2023-09-18,2023-10-16,0
CONT1002,202201,MBR000296,PLANA4,CALL147070,O,BC,2022-04-12,2022-05-05,1
CONT1002,202201,MBR000297,PLANA4,CALL404560,W,AC,2022-10-26,2022-11-02,0
CONT1002,202201,MBR000301,PLANA4,CALL573868,C,MT,2024-01-07,2024-01-17,0
CONT1002,202201,MBR000301,PLANA4,CALL276866,W,MT,2022-06-22,2022-06-30,0
CONT1002,202201,MBR000302,PLANA4,CALL536673,C,PR,2023-11-23,2023-12-02,0
CONT1002,202201,MBR000302,PLANA4,CALL437487,C,AR,2022-05-12,2022-06-05,1
CONT1002,202201,MBR000302,PLANA4,CALL821003,W,VP,2022-03-04,2022-03-11,0
CONT1002,202201,MBR000303,PLANA4,CALL968658,C,VP,2022-11-17,2022-11-30,0
CONT1002,202201,MBR000303,PLANA4,CALL878447,O,BC,2024-01-30,2024-02-23,0
CONT1002,202201,MBR000307,PLANA4,CALL953451,W,PR,2023-10-09,2023-11-03,0
CONT1002,202201,MBR000307,PLANA4,CALL149132,O,VP,2023-03-10,2023-04-06,1
CONT1002,202201,MBR000307,PLANA4,CALL376832,O,AC,2024-08-18,2024-08-18,0
CONT1002,202201,MBR000308,PLANA4,CALL842920,W,AP,2023-05-23,2023-06-12,0
CONT1002,202201,MBR000309,PLANA4,CALL512123,C,BC,2023-05-14,2023-06-02,0
CONT1002,202201,MBR000309,PLANA4,CALL845487,C,BP,2022-04-08,2022-04-14,0
CONT1002,202201,MBR000310,PLANA4,CALL594559,C,BC,2022-02-09,2022-02-13,0
CONT1002,202201,MBR000310,PLANA4,CALL697835,W,AR,2022-03-02,2022-03-21,0
CONT1002,202201,MBR000310,PLANA4,CALL944318,O,PR,2022-02-05,2022-02-08,1
CONT1002,202201,MBR000310,PLANA4,CALL921465,W,AR,2022-09-20,2022-10-16,0
CONT1002,202201,MBR000310,PLANA4,CALL858688,O,VP,2022-10-03,2022-10-04,0
CONT1002,202201,MBR000311,PLANA4,CALL716165,O,AR,2022-01-06,2022-02-01,1
CONT1002,202201,MBR000312,PLANA4,CALL236921,O,PR,2023-12-04,2023-12-12,1
CONT1002,202201,MBR000313,PLANA4,CALL793570,C,VP,2022-07-18,2022-08-15,0
CONT1002,202201,MBR000314,PLANA4,CALL327020,O,BC,2024-04-29,2024-05-10,0
CONT1002,202201,MBR000315,PLANA4,CALL312325,O,AP,2023-09-07,2023-09-08,0
CONT1002,202201,MBR000315,PLANA4,CALL311812,O,XC,2023-12-18,2023-12-28,0
CONT1002,202201,MBR000317,PLANA4,CALL305020,C,MT,2023-07-27,2023-08-15,0
CONT1002,202201,MBR000317,PLANA4,CALL648737,O,XC,2022-02-20,2022-03-01,1
CONT1002,202201,MBR000318,PLANA4,CALL382512,W,MT,2022-08-17,2022-09-12,1
CONT1002,202201,MBR000320,PLANA4,CALL363248,W,BC,2023-01-28,2023-02-22,1
CONT1002,202201,MBR000320,PLANA4,CALL552688,O,AR,2024-01-19,2024-02-09,0
CONT1002,202201,MBR000320,PLANA4,CALL722792,O,AC,2024-05-25,2024-06-22,0
CONT1002,202201,MBR000321,PLANA4,CALL603494,W,MT,2022-08-10,2022-08-26,0
CONT1002,202201,MBR000322,PLANA4,CALL325536,C,AC,2023-02-21,2023-02-26,0
CONT1002,202201,MBR000322,PLANA4,CALL846633,O,AR,2022-02-24,2022-03-18,0
CONT1002,202201,MBR000323,PLANA4,CALL387215,W,PR,2024-03-06,2024-04-02,1
CONT1002,202201,MBR000323,PLANA4,CALL291175,O,PR,2023-07-17,2023-08-15,0
CONT1002,202201,MBR000324,PLANA4,CALL710736,C,XC,2023-12-20,2023-12-24,0
CONT1002,202201,MBR000325,PLANA4,CALL315263,C,XC,2024-02-01,2024-02-08,0
CONT1002,202201,MBR000326,PLANA4,CALL387382,C,BP,2023-11-02,2023-11-06,0
CONT1002,202201,MBR000326,PLANA4,CALL346821,W,PR,2024-10-09,2024-10-19,0
CONT1002,202201,MBR000327,PLANA4,CALL357970,O,MT,2023-07-05,2023-07-28,1
CONT1002,202201,MBR000329,PLANA4,CALL426243,O,XP,2023-05-13,2023-06-01,0
CONT1002,202201,MBR000331,PLANA4,CALL399564,W,AR,2023-03-31,2023-04-25,0
CONT1002,202201,MBR000333,PLANA4,CALL430875,O,VP,2024-07-15,2024-07-30,0
CONT1002,202201,MBR000334,PLANA4,CALL254674,C,AR,2023-08-29,2023-09-06,0
CONT1002,202201,MBR000334,PLANA4,CALL424261,O,AR,2022-12-10,2022-12-19,1
CONT1002,202201,MBR000334,PLANA4,CALL516732,W,AR,2024-07-19,2024-07-20,0
CONT1002,202201,MBR000336,PLANA4,CALL465443,W,MT,2024-05-09,2024-05-10,0
CONT1002,202201,MBR000337,PLANA4,CALL413701,C,XC,2022-09-04,2022-09-09,1
CONT1002,202201,MBR000338,PLANA4,CALL236259,O,XP,2024-07-15,2024-08-05,0
CONT1002,202201,MBR000340,PLANA4,CALL602880,W,XC,2023-08-14,2023-09-11,0
CONT1002,202201,MBR000341,PLANA4,CALL629455,W,XP,2023-10-24,2023-11-21,0
CONT1002,202201,MBR000341,PLANA4,CALL526945,C,BC,2023-08-27,2023-09-04,0
CONT1002,202201,MBR000341,PLANA4,CALL251012,C,XP,2022-10-08,2022-10-28,1
CONT1002,202201,MBR000342,PLANA4,CALL428244,W,AP,2022-06-17,2022-07-03,0
CONT1002,202201,MBR000342,PLANA4,CALL682994,C,PR,2022-08-09,2022-08-20,1
CONT1002,202201,MBR000342,PLANA4,CALL688658,W,AR,2024-05-21,2024-06-18,1
CONT1002,202201,MBR000344,PLANA4,CALL819200,W,AC,2024-09-15,2024-09-15,0
CONT1002,202201,MBR000344,PLANA4,CALL304765,O,BP,2022-08-16,2022-09-05,0
CONT1002,202201,MBR000345,PLANA4,CALL188882,O,XC,2022-11-06,2022-11-18,1
CONT1002,202201,MBR000345,PLANA4,CALL351399,W,VP,2024-11-17,2024-12-06,0
CONT1002,202201,MBR000346,PLANA4,CALL749881,W,VP,2022-12-07,2022-12-14,0
CONT1002,202201,MBR000348,PLANA4,CALL410535,C,MT,2023-01-07,2023-02-04,0
CONT1002,202201,MBR000351,PLANA4,CALL226136,O,XC,2022-04-06,2022-04-30,0
CONT1002,202201,MBR000351,PLANA4,CALL375097,W,BC,2023-02-27,2023-03-26,0
CONT1002,202201,MBR000351,PLANA4,CALL784385,W,BC,2023-05-20,2023-05-24,0
CONT1002,202201,MBR000351,PLANA4,CALL620174,O,AC,2022-01-22,2022-01-30,1
CONT1002,202201,MBR000352,PLANA4,CALL444451,C,PR,2024-09-21,2024-09-21,0
CONT1002,202201,MBR000353,PLANA4,CALL562120,W,AP,2023-04-29,2023-05-14,0
CONT1002,202201,MBR000354,PLANA4,CALL333095,W,AC,2022-09-28,2022-10-01,0
CONT1002,202201,MBR000354,PLANA4,CALL883998,O,AR,2023-04-24,2023-05-21,0
CONT1002,202201,MBR000356,PLANA4,CALL623487,O,AP,2024-07-01,2024-07-28,0
CONT1002,202201,MBR000357,PLANA4,CALL962719,W,BP,2022-10-05,2022-10-19,0
CONT1002,202201,MBR000358,PLANA4,CALL796726,O,BP,2023-05-29,2023-06-01,0
CONT1002,202201,MBR000358,PLANA4,CALL780918,O,MT,2024-12-18,2025-01-11,0
CONT1002,202201,MBR000358,PLANA4,CALL507147,C,XP,2023-12-13,2023-12-22,0
CONT1002,202201,MBR000361,PLANA4,CALL489006,C,XP,2024-01-30,2024-02-09,0
CONT1002,202201,MBR000362,PLANA4,CALL598601,W,AR,2024-02-27,2024-03-21,0
CONT1002,202201,MBR000363,PLANA4,CALL885231,O,MT,2022-01-12,2022-02-03,0
CONT1002,202201,MBR000363,PLANA4,CALL858070,W,VP,2022-06-21,2022-07-05,1
CONT1002,202201,MBR000364,PLANA4,CALL721270,W,AP,2022-03-05,2022-03-21,0
CONT1002,202201,MBR000364,PLANA4,CALL784822,O,VP,2023-04-11,2023-04-21,0
CONT1002,202201,MBR000365,PLANA4,CALL870127,C,PR,2023-01-05,2023-01-09,0
CONT1002,202201,MBR000366,PLANA4,CALL582704,C,BC,2024-09-10,2024-09-27,0
CONT1002,202201,MBR000366,PLANA4,CALL588676,W,PR,2022-08-29,2022-09-07,0
CONT1002,202201,MBR000367,PLANA4,CALL687082,W,PR,2024-11-08,2024-11-17,0
CONT1002,202201,MBR000367,PLANA4,CALL117669,W,XC,2024-11-30,2024-12-04,0
CONT1002,202201,MBR000368,PLANA4,CALL515919,W,MT,2022-12-29,2023-01-07,0
CONT1002,202201,MBR000369,PLANA4,CALL953719,O,PR,2022-06-26,2022-07-21,0
CONT1002,202201,MBR000370,PLANA4,CALL755641,O,XP,2024-03-22,2024-04-19,0
CONT1002,202201,MBR000372,PLANA4,CALL981682,C,MT,2022-10-23,2022-10-28,1
CONT1002,202201,MBR000373,PLANA4,CALL667152,W,VP,2024-04-26,2024-05-11,0
CONT1002,202201,MBR000373,PLANA4,CALL590929,C,MT,2024-06-17,2024-07-09,1
CONT1002,202201,MBR000375,PLANA4,CALL512809,W,XP,2024-01-08,2024-01-08,0
CONT1002,202201,MBR000378,PLANA4,CALL597779,O,XC,2023-01-05,2023-01-21,0
CONT1002,202201,MBR000378,PLANA4,CALL275625,W,MT,2024-07-18,2024-07-31,1
CONT1002,202201,MBR000380,PLANA4,CALL680953,O,MT,2022-03-20,2022-04-07,1
CONT1002,202201,MBR000380,PLANA4,CALL760276,O,AR,2022-05-20,2022-06-12,1
CONT1002,202201,MBR000381,PLANA4,CALL807754,C,PR,2024-10-27,2024-10-28,1
CONT1002,202201,MBR000381,PLANA4,CALL174271,W,PR,2023-01-07,2023-02-04,0
CONT1002,202201,MBR000381,PLANA4,CALL148186,C,VP,2023-12-26,2024-01-11,0
CONT1002,202201,MBR000383,PLANA4,CALL953399,C,MT,2023-04-05,2023-05-04,0
CONT1002,202201,MBR000384,PLANA4,CALL661429,O,AC,2022-06-28,2022-07-22,0
CONT1002,202201,MBR000388,PLANA4,CALL817867,O,PR,2024-12-21,2025-01-17,0
CONT1002,202201,MBR000388,PLANA4,CALL278698,O,VP,2024-05-10,2024-06-05,0
CONT1002,202201,MBR000390,PLANA4,CALL242333,C,AP,2024-01-21,2024-02-01,0
CONT1002,202201,MBR000390,PLANA4,CALL130393,O,AC,2024-04-12,2024-05-03,0
CONT1002,202201,MBR000391,PLANA4,CALL180177,W,BC,2023-11-04,2023-11-28,0
CONT1002,202201,MBR000391,PLANA4,CALL312665,C,AP,2022-10-30,2022-11-24,0
CONT1002,202201,MBR000391,PLANA4,CALL269228,O,VP,2023-08-01,2023-08-15,1
CONT1002,202201,MBR000392,PLANA4,CALL187276,C,MT,2023-12-31,2024-01-02,0
CONT1002,202201,MBR000393,PLANA4,CALL262766,O,XC,2024-03-21,2024-04-09,1
CONT1002,202201,MBR000395,PLANA4,CALL191312,W,AR,2024-04-21,2024-04-21,0
CONT1002,202201,MBR000395,PLANA4,CALL481504,C,MT,2023-06-28,2023-07-16,0
CONT1002,202201,MBR000395,PLANA4,CALL879673,C,MT,2024-11-15,2024-11-19,0
CONT1002,202201,MBR000395,PLANA4,CALL504957,W,AP,2024-01-12,2024-01-12,0
CONT1002,202201,MBR000395,PLANA4,CALL356937,W,AC,2023-01-31,2023-02-03,0
CONT1002,202201,MBR000397,PLANA4,CALL398403,O,MT,2023-02-23,2023-03-10,0
CONT1002,202201,MBR000397,PLANA4,CALL654212,C,BP,2024-04-03,2024-05-02,0
CONT1002,202201,MBR000397,PLANA4,CALL522676,W,XP,2024-06-11,2024-06-25,0
CONT1002,202201,MBR000397,PLANA4,CALL823804,C,VP,2024-12-15,2024-12-22,0
CONT1002,202201,MBR000397,PLANA4,CALL959608,W,AR,2024-12-13,2025-01-11,0
CONT1002,202201,MBR000402,PLANA4,CALL470848,W,XC,2023-04-15,2023-04-20,1
CONT1002,202201,MBR000402,PLANA4,CALL482938,W,AR,2023-05-30,2023-06-03,0
CONT1002,202201,MBR000403,PLANA4,CALL129708,C,MT,2023-01-04,2023-02-01,0
CONT1002,202201,MBR000404,PLANA4,CALL274713,O,XC,2022-11-16,2022-12-03,0
CONT1002,202201,MBR000404,PLANA4,CALL966833,O,AP,2023-10-06,2023-10-17,0
CONT1002,202201,MBR000405,PLANA4,CALL582287,C,MT,2022-02-12,2022-03-09,1
CONT1002,202201,MBR000407,PLANA4,CALL722864,C,BC,2024-04-26,2024-05-20,0
CONT1002,202201,MBR000408,PLANA4,CALL746408,O,AC,2023-07-21,2023-08-05,0
CONT1002,202201,MBR000408,PLANA4,CALL376943,O,XP,2023-11-06,2023-12-02,0
CONT1002,202201,MBR000409,PLANA4,CALL675654,W,BC,2022-12-25,2023-01-21,0
CONT1002,202201,MBR000411,PLANA4,CALL595545,O,BC,2022-05-06,2022-05-22,0
CONT1002,202201,MBR000414,PLANA4,CALL886107,C,XC,2024-08-24,2024-08-28,0
CONT1002,202201,MBR000414,PLANA4,CALL953899,O,MT,2024-02-27,2024-03-24,0
CONT1002,202201,MBR000414,PLANA4,CALL111913,C,XC,2022-01-30,2022-01-30,0
CONT1002,202201,MBR000415,PLANA4,CALL863390,W,AR,2024-08-22,2024-08-26,0
CONT1002,202201,MBR000417,PLANA4,CALL794925,O,AR,2024-12-26,2025-01-22,0
CONT1002,202201,MBR000417,PLANA4,CALL310891,O,XP,2022-08-20,2022-09-10,1
CONT1002,202201,MBR000418,PLANA4,CALL305490,W,AC,2024-06-13,2024-06-28,0
CONT1002,202201,MBR000418,PLANA4,CALL798712,O,BP,2022-03-17,2022-03-23,0
CONT1002,202201,MBR000420,PLANA4,CALL131293,O,AP,2024-06-21,2024-07-01,0
CONT1002,202201,MBR000422,PLANA4,CALL341916,W,AR,2024-08-24,2024-09-03,1
CONT1002,202201,MBR000422,PLANA4,CALL138014,C,AP,2024-08-17,2024-08-30,0
CONT1002,202201,MBR000424,PLANA4,CALL538683,W,VP,2022-07-23,2022-08-11,0
CONT1002,202201,MBR000424,PLANA4,CALL818051,C,MT,2023-07-15,2023-08-09,0
CONT1002,202201,MBR000424,PLANA4,CALL846527,C,AP,2024-04-02,2024-04-09,0
CONT1002,202201,MBR000425,PLANA4,CALL948081,W,AC,2024-08-23,2024-09-07,1
CONT1002,202201,MBR000425,PLANA4,CALL919178,O,XP,2022-06-09,2022-07-07,0
CONT1002,202201,MBR000425,PLANA4,CALL493065,O,XC,2024-12-11,2024-12-27,0
CONT1002,202201,MBR000425,PLANA4,CALL376292,W,BP,2024-05-29,2024-06-26,0
CONT1002,202201,MBR000425,PLANA4,CALL415778,W,VP,2024-05-10,2024-05-19,0
CONT1002,202201,MBR000426,PLANA4,CALL951418,W,MT,2022-03-16,2022-03-23,1
CONT1002,202201,MBR000426,PLANA4,CALL389404,C,BP,2024-10-02,2024-10-22,0
CONT1002,202201,MBR000430,PLANA4,CALL832378,O,AR,2022-10-04,2022-10-29,0
CONT1002,202201,MBR000430,PLANA4,CALL382384,C,BP,2023-11-22,2023-12-04,0
CONT1002,202201,MBR000432,PLANA4,CALL561083,C,XP,2024-07-06,2024-07-15,0
CONT1002,202201,MBR000434,PLANA4,CALL923774,O,PR,2024-07-26,2024-08-14,0
CONT1002,202201,MBR000436,PLANA4,CALL867824,O,AR,2024-10-29,2024-11-15,0
CONT1002,202201,MBR000437,PLANA4,CALL260282,O,XC,2023-12-18,2024-01-07,0
CONT1002,202201,MBR000438,PLANA4,CALL328349,W,PR,2024-09-14,2024-09-18,0
CONT1002,202201,MBR000439,PLANA4,CALL646940,W,XP,2024-04-28,2024-05-13,0
CONT1002,202201,MBR000439,PLANA4,CALL822884,O,XP,2022-02-02,2022-02-26,0
CONT1002,202201,MBR000441,PLANA4,CALL520394,C,XC,2024-09-21,2024-10-08,1
CONT1002,202201,MBR000441,PLANA4,CALL550124,W,BP,2022-07-20,2022-07-29,0
CONT1002,202201,MBR000443,PLANA4,CALL786724,W,MT,2023-11-26,2023-12-25,0
CONT1002,202201,MBR000445,PLANA4,CALL906021,O,AC,2022-01-06,2022-01-23,0
CONT1002,202201,MBR000447,PLANA4,CALL857504,C,AP,2023-09-26,2023-09-29,0
CONT1002,202201,MBR000448,PLANA4,CALL955198,W,XC,2023-02-09,2023-02-17,0
CONT1002,202201,MBR000448,PLANA4,CALL372187,O,MT,2023-09-10,2023-09-18,0
CONT1002,202201,MBR000451,PLANA4,CALL282591,O,AC,2023-07-23,2023-08-14,0
CONT1002,202201,MBR000453,PLANA4,CALL531140,W,XP,2024-02-02,2024-02-13,0
CONT1002,202201,MBR000453,PLANA4,CALL313617,W,XC,2022-10-13,2022-11-08,1
CONT1002,202201,MBR000456,PLANA4,CALL750723,W,BC,2022-08-15,2022-08-22,1
CONT1002,202201,MBR000456,PLANA4,CALL839651,O,AR,2023-10-20,2023-11-08,0
CONT1002,202201,MBR000459,PLANA4,CALL385438,O,AR,2023-10-20,2023-10-21,0
CONT1002,202201,MBR000460,PLANA4,CALL646445,W,AP,2022-10-04,2022-10-10,0
CONT1002,202201,MBR000461,PLANA4,CALL262270,O,AR,2022-10-23,2022-11-09,0
CONT1002,202201,MBR000464,PLANA4,CALL725952,O,BC,2022-05-18,2022-06-11,1
CONT1002,202201,MBR000464,PLANA4,CALL456528,W,BC,2023-06-13,2023-07-01,0
CONT1002,202201,MBR000464,PLANA4,CALL499901,O,BP,2024-01-16,2024-02-02,1
CONT1002,202201,MBR000464,PLANA4,CALL497324,W,AP,2022-03-22,2022-04-18,0
CONT1002,202201,MBR000465,PLANA4,CALL485854,C,BC,2023-01-26,2023-02-22,1
CONT1002,202201,MBR000468,PLANA4,CALL756552,O,XC,2023-01-03,2023-01-28,0
CONT1002,202201,MBR000468,PLANA4,CALL484417,C,XP,2022-06-22,2022-07-18,0
CONT1002,202201,MBR000469,PLANA4,CALL558621,C,BP,2024-01-31,2024-02-13,0
CONT1002,202201,MBR000470,PLANA4,CALL596131,C,AR,2023-02-05,2023-02-15,0
CONT1002,202201,MBR000470,PLANA4,CALL810836,W,MT,2024-05-06,2024-05-09,0
CONT1002,202201,MBR000471,PLANA4,CALL377039,W,BP,2023-06-27,2023-07-05,1
CONT1002,202201,MBR000473,PLANA4,CALL313447,O,VP,2023-10-24,2023-11-11,0
CONT1002,202201,MBR000474,PLANA4,CALL708461,W,XC,2022-11-05,2022-11-23,0
CONT1002,202201,MBR000475,PLANA4,CALL183606,W,AR,2024-07-05,2024-07-19,0
CONT1002,202201,MBR000476,PLANA4,CALL287482,W,BC,2022-11-02,2022-11-23,0
CONT1002,202201,MBR000477,PLANA4,CALL605274,W,BP,2023-06-06,2023-06-27,0
CONT1002,202201,MBR000479,PLANA4,CALL164199,O,BP,2022-06-06,2022-06-19,0
CONT1002,202201,MBR000480,PLANA4,CALL484518,C,AC,2022-10-26,2022-11-01,1
CONT1002,202201,MBR000481,PLANA4,CALL569394,W,AR,2023-01-18,2023-02-01,0
CONT1002,202201,MBR000482,PLANA4,CALL243699,O,VP,2023-11-02,2023-11-04,0
CONT1002,202201,MBR000482,PLANA4,CALL198095,C,XC,2024-11-16,2024-11-18,0
CONT1002,202201,MBR000483,PLANA4,CALL922048,W,AP,2024-03-23,2024-04-05,0
CONT1002,202201,MBR000484,PLANA4,CALL174812,O,BP,2023-02-22,2023-03-10,0
CONT1002,202201,MBR000484,PLANA4,CALL552363,W,XP,2024-10-04,2024-10-15,0
CONT1002,202201,MBR000485,PLANA4,CALL464975,O,AR,2024-05-12,2024-06-06,0
CONT1002,202201,MBR000486,PLANA4,CALL546518,O,XP,2023-05-02,2023-05-25,0
CONT1002,202201,MBR000486,PLANA4,CALL795155,C,BP,2022-06-26,2022-07-07,0
CONT1002,202201,MBR000489,PLANA4,CALL455262,O,XC,2022-07-21,2022-07-25,0
CONT1002,202201,MBR000489,PLANA4,CALL220204,W,VP,2022-06-30,2022-07-03,0
CONT1002,202201,MBR000491,PLANA4,CALL466943,O,XP,2022-06-08,2022-06-25,0
CONT1002,202201,MBR000491,PLANA4,CALL904375,C,AR,2024-05-23,2024-06-06,0
CONT1002,202201,MBR000492,PLANA4,CALL843128,O,MT,2022-08-05,2022-08-12,0
CONT1002,202201,MBR000493,PLANA4,CALL825935,W,BP,2024-11-17,2024-12-16,0
CONT1002,202201,MBR000493,PLANA4,CALL396189,C,AC,2024-03-22,2024-04-15,0
CONT1002,202201,MBR000495,PLANA4,CALL702478,W,VP,2023-03-02,2023-03-03,0
CONT1002,202201,MBR000496,PLANA4,CALL869522,O,AP,2024-07-20,2024-07-27,1
CONT1002,202201,MBR000499,PLANA4,CALL749356,W,AP,2024-10-23,2024-11-14,0
CONT1002,202201,MBR000500,PLANA4,CALL959237,O,XP,2022-01-20,2022-02-02,0
CONT1002,202201,MBR000500,PLANA4,CALL334802,W,AC,2024-06-23,2024-06-29,0
CONT1002,202201,MBR000501,PLANA4,CALL804463,W,PR,2022-04-27,2022-05-06,1
CONT1002,202201,MBR000502,PLANA4,CALL761084,O,MT,2022-11-16,2022-12-10,0
CONT1002,202201,MBR000502,PLANA4,CALL117745,O,AP,2024-01-02,2024-01-22,1
CONT1002,202201,MBR000503,PLANA4,CALL983513,C,AC,2024-05-24,2024-06-16,0
CONT1002,202201,MBR000504,PLANA4,CALL994381,W,AC,2022-06-26,2022-07-12,1
CONT1002,202201,MBR000507,PLANA4,CALL691852,C,AC,2022-09-23,2022-10-10,1
CONT1002,202201,MBR000507,PLANA4,CALL855703,O,AP,2023-10-18,2023-10-21,0
CONT1002,202201,MBR000507,PLANA4,CALL749048,W,MT,2023-08-10,2023-08-26,0
CONT1002,202201,MBR000508,PLANA4,CALL337130,W,PR,2023-01-18,2023-02-04,1
CONT1002,202201,MBR000508,PLANA4,CALL379040,O,BC,2024-09-10,2024-10-01,0
CONT1002,202201,MBR000509,PLANA4,CALL496295,W,XC,2022-09-23,2022-10-03,0
CONT1002,202201,MBR000510,PLANA4,CALL806627,O,PR,2023-09-29,2023-10-03,0
CONT1002,202201,MBR000512,PLANA4,CALL901955,W,AP,2024-02-21,2024-03-17,0
CONT1002,202201,MBR000514,PLANA4,CALL754094,W,AR,2023-06-21,2023-06-28,0
CONT1002,202201,MBR000515,PLANA4,CALL744546,O,XC,2024-08-24,2024-09-06,0
CONT1002,202201,MBR000518,PLANA4,CALL197287,O,PR,2024-01-20,2024-01-30,1
CONT1002,202201,MBR000518,PLANA4,CALL608036,W,BC,2022-08-12,2022-08-19,1
CONT1002,202201,MBR000520,PLANA4,CALL355980,C,VP,2023-07-29,2023-08-02,0
CONT1002,202201,MBR000521,PLANA4,CALL702585,W,BP,2023-11-14,2023-12-06,1
CONT1002,202201,MBR000521,PLANA4,CALL381378,C,XC,2024-03-19,2024-04-14,1
CONT1002,202201,MBR000522,PLANA4,CALL756123,W,BC,2024-03-08,2024-04-03,1
CONT1002,202201,MBR000525,PLANA4,CALL424373,O,PR,2023-11-01,2023-11-05,0
CONT1002,202201,MBR000526,PLANA4,CALL648637,O,AP,2023-01-23,2023-02-01,0
CONT1002,202201,MBR000528,PLANA4,CALL697201,C,BC,2023-07-18,2023-08-14,0
CONT1002,202201,MBR000529,PLANA4,CALL948786,O,AP,2024-04-30,2024-05-06,1
CONT1002,202201,MBR000529,PLANA4,CALL856329,C,PR,2022-08-09,2022-09-07,0
CONT1002,202201,MBR000529,PLANA4,CALL722983,C,MT,2023-06-25,2023-06-30,0
CONT1002,202201,MBR000530,PLANA4,CALL620046,W,XC,2022-12-04,2022-12-24,0
CONT1002,202201,MBR000531,PLANA4,CALL191494,W,PR,2022-08-14,2022-08-30,0
CONT1002,202201,MBR000531,PLANA4,CALL104959,C,XP,2024-06-25,2024-07-13,1
CONT1002,202201,MBR000532,PLANA4,CALL680876,C,AC,2023-01-12,2023-01-27,0
CONT1002,202201,MBR000534,PLANA4,CALL510763,O,AP,2023-04-20,2023-04-23,0
CONT1002,202201,MBR000534,PLANA4,CALL981948,C,XP,2023-01-20,2023-02-12,0
CONT1002,202201,MBR000534,PLANA4,CALL651275,W,AR,2023-10-11,2023-11-06,0
CONT1002,202201,MBR000534,PLANA4,CALL385264,W,BC,2024-10-26,2024-11-20,1
CONT1002,202201,MBR000535,PLANA4,CALL234868,W,VP,2023-10-29,2023-11-22,1
CONT1002,202201,MBR000535,PLANA4,CALL468022,W,BP,2023-12-07,2023-12-26,0
CONT1002,202201,MBR000538,PLANA4,CALL456410,W,BP,2024-09-16,2024-09-24,1
CONT1002,202201,MBR000538,PLANA4,CALL269303,C,AP,2022-07-29,2022-08-23,0
CONT1002,202201,MBR000539,PLANA4,CALL951927,C,MT,2023-12-16,2024-01-04,0
CONT1002,202201,MBR000540,PLANA4,CALL634679,O,AR,2022-03-17,2022-03-19,0
CONT1002,202201,MBR000540,PLANA4,CALL175689,W,BC,2023-08-14,2023-08-24,0
CONT1002,202201,MBR000540,PLANA4,CALL699764,O,XP,2023-02-09,2023-03-08,0
CONT1002,202201,MBR000542,PLANA4,CALL900540,C,AP,2023-12-11,2024-01-04,0
CONT1002,202201,MBR000543,PLANA4,CALL589569,O,BP,2022-06-30,2022-07-10,0
CONT1002,202201,MBR000543,PLANA4,CALL974483,O,VP,2022-11-06,2022-12-03,0
CONT1002,202201,MBR000543,PLANA4,CALL154448,O,BP,2023-11-22,2023-12-03,1
CONT1002,202201,MBR000544,PLANA4,CALL270352,C,MT,2024-09-29,2024-10-10,0
CONT1002,202201,MBR000546,PLANA4,CALL586189,C,AC,2022-05-07,2022-05-24,0
CONT1002,202201,MBR000547,PLANA4,CALL666056,O,XP,2022-06-11,2022-07-09,0
CONT1002,202201,MBR000547,PLANA4,CALL246139,W,XC,2024-08-07,2024-08-18,0
CONT1002,202201,MBR000548,PLANA4,CALL837450,C,XC,2023-04-29,2023-05-20,0
CONT1002,202201,MBR000550,PLANA4,CALL261603,W,AP,2024-11-08,2024-11-08,0
CONT1002,202201,MBR000550,PLANA4,CALL673728,W,BP,2022-08-24,2022-09-18,0
CONT1002,202201,MBR000551,PLANA4,CALL531240,O,BC,2024-01-03,2024-01-22,0
CONT1002,202201,MBR000554,PLANA4,CALL224628,W,XP,2024-11-08,2024-11-23,0
CONT1002,202201,MBR000555,PLANA4,CALL409055,W,AP,2022-11-04,2022-11-10,0
CONT1002,202201,MBR000555,PLANA4,CALL750985,O,XC,2024-11-13,2024-12-09,1
CONT1002,202201,MBR000556,PLANA4,CALL961180,O,BP,2022-09-06,2022-10-05,1
CONT1002,202201,MBR000558,PLANA4,CALL494223,C,AR,2023-07-21,2023-08-04,0
CONT1002,202201,MBR000559,PLANA4,CALL856483,C,AR,2023-07-15,2023-07-24,1
CONT1002,202201,MBR000559,PLANA4,CALL861218,C,AC,2024-08-18,2024-08-24,0
CONT1002,202201,MBR000560,PLANA4,CALL774359,C,XC,2022-10-01,2022-10-21,1
CONT1002,202201,MBR000560,PLANA4,CALL232999,C,AC,2023-11-23,2023-12-22,0
CONT1002,202201,MBR000562,PLANA4,CALL317250,C,PR,2024-07-13,2024-07-17,0
CONT1002,202201,MBR000563,PLANA4,CALL896359,W,BC,2022-08-28,2022-09-10,1
CONT1002,202201,MBR000565,PLANA4,CALL819531,O,PR,2024-12-01,2024-12-22,0
